NAICS, region, gravity, DAVgrid, DAV, orderedvio, laginv, lag2inv, value
21, 9, 5, 4, 2, 1, 0, 0, -5.42453
21, 9, 5, 5, 2.5, 1, 0, 0, -6.96516
21, 9, 5, 6, 3, 1, 0, 0, -9.25854
21, 9, 5, 7, 3.5, 1, 0, 0, -12.5982
21, 9, 5, 8, 4, 1, 0, 0, -17.2876
21, 9, 5, 9, 4.5, 1, 0, 0, -23.5598
21, 9, 5, 10, 5, 1, 0, 0, -31.501
21, 9, 5, 11, 5.5, 1, 0, 0, -40.9429
21, 9, 5, 12, 6, 1, 0, 0, -51.214
21, 9, 5, 13, 6.5, 1, 0, 0, -61.6687
21, 9, 5, 14, 7, 1, 0, 0, -71.7726
21, 9, 5, 15, 7.5, 1, 0, 0, -81.1448
21, 9, 5, 16, 8, 1, 0, 0, -89.585
21, 9, 5, 17, 8.5, 1, 0, 0, -96.9229
21, 9, 5, 18, 9, 1, 0, 0, -103.004
21, 9, 5, 19, 9.5, 1, 0, 0, -107.264
21, 9, 5, 0, 0, 2, 0, 0, -3.83197
21, 9, 5, 1, 0.5, 2, 0, 0, -4.23589
21, 9, 5, 2, 1, 2, 0, 0, -4.77906
21, 9, 5, 3, 1.5, 2, 0, 0, -5.55491
21, 9, 5, 4, 2, 2, 0, 0, -6.66703
21, 9, 5, 5, 2.5, 2, 0, 0, -8.28206
21, 9, 5, 6, 3, 2, 0, 0, -10.6115
21, 9, 5, 7, 3.5, 2, 0, 0, -13.9075
21, 9, 5, 8, 4, 2, 0, 0, -18.4287
21, 9, 5, 9, 4.5, 2, 0, 0, -24.3832
21, 9, 5, 10, 5, 2, 0, 0, -31.8582
21, 9, 5, 11, 5.5, 2, 0, 0, -40.7708
21, 9, 5, 12, 6, 2, 0, 0, -50.5634
21, 9, 5, 13, 6.5, 2, 0, 0, -60.6917
21, 9, 5, 14, 7, 2, 0, 0, -70.6679
21, 9, 5, 15, 7.5, 2, 0, 0, -80.1135
21, 9, 5, 16, 8, 2, 0, 0, -88.7655
21, 9, 5, 17, 8.5, 2, 0, 0, -96.4355
21, 9, 5, 18, 9, 2, 0, 0, -102.916
21, 9, 5, 19, 9.5, 2, 0, 0, -107.632
21, 9, 5, 0, 0, 1, 0, 1, -2.91023
21, 9, 5, 1, 0.5, 1, 0, 1, -3.25017
21, 9, 5, 2, 1, 1, 0, 1, -3.72774
21, 9, 5, 3, 1.5, 1, 0, 1, -4.41852
21, 9, 5, 4, 2, 1, 0, 1, -5.44247
21, 9, 5, 5, 2.5, 1, 0, 1, -6.98012
21, 9, 5, 6, 3, 1, 0, 1, -9.27251
21, 9, 5, 7, 3.5, 1, 0, 1, -12.6168
21, 9, 5, 8, 4, 1, 0, 1, -17.3109
21, 9, 5, 9, 4.5, 1, 0, 1, -23.5871
21, 9, 5, 10, 5, 1, 0, 1, -31.5237
21, 9, 5, 11, 5.5, 1, 0, 1, -40.9435
21, 9, 5, 12, 6, 1, 0, 1, -51.1875
21, 9, 5, 13, 6.5, 1, 0, 1, -61.6235
21, 9, 5, 14, 7, 1, 0, 1, -71.7213
21, 9, 5, 15, 7.5, 1, 0, 1, -81.0911
21, 9, 5, 16, 8, 1, 0, 1, -89.5469
21, 9, 5, 17, 8.5, 1, 0, 1, -96.8929
21, 9, 5, 18, 9, 1, 0, 1, -102.986
21, 9, 5, 19, 9.5, 1, 0, 1, -107.261
21, 9, 5, 0, 0, 2, 0, 1, -3.82399
21, 9, 5, 1, 0.5, 2, 0, 1, -4.25314
21, 9, 5, 2, 1, 2, 0, 1, -4.84116
21, 9, 5, 3, 1.5, 2, 0, 1, -5.66999
21, 9, 5, 4, 2, 2, 0, 1, -6.86399
21, 9, 5, 5, 2.5, 2, 0, 1, -8.59076
21, 9, 5, 6, 3, 2, 0, 1, -11.0707
21, 9, 5, 7, 3.5, 2, 0, 1, -14.5575
21, 9, 5, 8, 4, 2, 0, 1, -19.3
21, 9, 5, 9, 4.5, 2, 0, 1, -25.4863
21, 9, 5, 10, 5, 2, 0, 1, -33.1739
21, 9, 5, 11, 5.5, 2, 0, 1, -42.2276
21, 9, 5, 12, 6, 2, 0, 1, -52.0643
21, 9, 5, 13, 6.5, 2, 0, 1, -62.1479
21, 9, 5, 14, 7, 2, 0, 1, -72.013
21, 9, 5, 15, 7.5, 2, 0, 1, -81.3052
21, 9, 5, 16, 8, 2, 0, 1, -89.7852
21, 9, 5, 17, 8.5, 2, 0, 1, -97.2894
21, 9, 5, 18, 9, 2, 0, 1, -103.603
21, 9, 5, 19, 9.5, 2, 0, 1, -108.158
21, 9, 5, 0, 0, 1, 1, 0, -2.80256
21, 9, 5, 1, 0.5, 1, 1, 0, -3.07979
21, 9, 5, 2, 1, 1, 1, 0, -3.47604
21, 9, 5, 3, 1.5, 1, 1, 0, -4.06554
21, 9, 5, 4, 2, 1, 1, 0, -4.97242
21, 9, 5, 5, 2.5, 1, 1, 0, -6.38821
21, 9, 5, 6, 3, 1, 1, 0, -8.56993
21, 9, 5, 7, 3.5, 1, 1, 0, -11.8391
21, 9, 5, 8, 4, 1, 1, 0, -16.512
21, 9, 5, 9, 4.5, 1, 1, 0, -22.8312
21, 9, 5, 10, 5, 1, 1, 0, -30.8801
21, 9, 5, 11, 5.5, 1, 1, 0, -40.4375
21, 9, 5, 12, 6, 1, 1, 0, -50.8591
21, 9, 5, 13, 6.5, 1, 1, 0, -61.4881
21, 9, 5, 14, 7, 1, 1, 0, -71.7686
21, 9, 5, 15, 7.5, 1, 1, 0, -81.2793
21, 9, 5, 16, 8, 1, 1, 0, -89.86
21, 9, 5, 17, 8.5, 1, 1, 0, -97.2618
21, 9, 5, 18, 9, 1, 1, 0, -103.359
21, 9, 5, 19, 9.5, 1, 1, 0, -107.644
21, 9, 5, 0, 0, 2, 1, 0, -2.52508
21, 9, 5, 1, 0.5, 2, 1, 0, -2.68861
21, 9, 5, 2, 1, 2, 1, 0, -2.96289
21, 9, 5, 3, 1.5, 2, 1, 0, -3.41959
21, 9, 5, 4, 2, 2, 1, 0, -4.18342
21, 9, 5, 5, 2.5, 2, 1, 0, -5.4255
21, 9, 5, 6, 3, 2, 1, 0, -7.38164
21, 9, 5, 7, 3.5, 2, 1, 0, -10.3416
21, 9, 5, 8, 4, 2, 1, 0, -14.6053
21, 9, 5, 9, 4.5, 2, 1, 0, -20.4164
21, 9, 5, 10, 5, 2, 1, 0, -27.8901
21, 9, 5, 11, 5.5, 2, 1, 0, -36.9191
21, 9, 5, 12, 6, 2, 1, 0, -46.9875
21, 9, 5, 13, 6.5, 2, 1, 0, -57.5056
21, 9, 5, 14, 7, 2, 1, 0, -67.9248
21, 9, 5, 15, 7.5, 2, 1, 0, -77.8094
21, 9, 5, 16, 8, 2, 1, 0, -86.8542
21, 9, 5, 17, 8.5, 2, 1, 0, -94.8484
21, 9, 5, 18, 9, 2, 1, 0, -101.573
21, 9, 5, 19, 9.5, 2, 1, 0, -106.498
21, 9, 5, 0, 0, 1, 1, 1, -2.73046
21, 9, 5, 1, 0.5, 1, 1, 1, -2.96234
21, 9, 5, 2, 1, 1, 1, 1, -3.30631
21, 9, 5, 3, 1.5, 1, 1, 1, -3.84133
21, 9, 5, 4, 2, 1, 1, 1, -4.69691
21, 9, 5, 5, 2.5, 1, 1, 1, -6.06919
21, 9, 5, 6, 3, 1, 1, 1, -8.22066
21, 9, 5, 7, 3.5, 1, 1, 1, -11.4787
21, 9, 5, 8, 4, 1, 1, 1, -16.1491
21, 9, 5, 9, 4.5, 1, 1, 1, -22.478
21, 9, 5, 10, 5, 1, 1, 1, -30.5288
21, 9, 5, 11, 5.5, 1, 1, 1, -40.0786
21, 9, 5, 12, 6, 1, 1, 1, -50.4984
21, 9, 5, 13, 6.5, 1, 1, 1, -61.1502
21, 9, 5, 14, 7, 1, 1, 1, -71.4765
21, 9, 5, 15, 7.5, 1, 1, 1, -81.0529
21, 9, 5, 16, 8, 1, 1, 1, -89.6899
21, 9, 5, 17, 8.5, 1, 1, 1, -97.1494
21, 9, 5, 18, 9, 1, 1, 1, -103.294
21, 9, 5, 19, 9.5, 1, 1, 1, -107.608
21, 9, 5, 0, 0, 2, 1, 1, -2.72893
21, 9, 5, 1, 0.5, 2, 1, 1, -2.99709
21, 9, 5, 2, 1, 2, 1, 1, -3.42235
21, 9, 5, 3, 1.5, 2, 1, 1, -4.09932
21, 9, 5, 4, 2, 2, 1, 1, -5.16668
21, 9, 5, 5, 2.5, 2, 1, 1, -6.80451
21, 9, 5, 6, 3, 2, 1, 1, -9.25739
21, 9, 5, 7, 3.5, 2, 1, 1, -12.7786
21, 9, 5, 8, 4, 2, 1, 1, -17.613
21, 9, 5, 9, 4.5, 2, 1, 1, -23.9286
21, 9, 5, 10, 5, 2, 1, 1, -31.7591
21, 9, 5, 11, 5.5, 2, 1, 1, -40.9243
21, 9, 5, 12, 6, 2, 1, 1, -50.8705
21, 9, 5, 13, 6.5, 2, 1, 1, -61.0539
21, 9, 5, 14, 7, 2, 1, 1, -71.0079
21, 9, 5, 15, 7.5, 2, 1, 1, -80.3811
21, 9, 5, 16, 8, 2, 1, 1, -88.9323
21, 9, 5, 17, 8.5, 2, 1, 1, -96.4883
21, 9, 5, 18, 9, 2, 1, 1, -102.839
21, 9, 5, 19, 9.5, 2, 1, 1, -107.438
21, 10, 1, 0, 0, 0, 0, 0, -0.678405
21, 10, 1, 0, 0, 1, 0, 0, -0.49354
21, 10, 1, 1, 0.5, 1, 0, 0, -0.610423
21, 10, 1, 2, 1, 1, 0, 0, -0.798856
21, 10, 1, 3, 1.5, 1, 0, 0, -1.10658
21, 10, 1, 4, 2, 1, 0, 0, -1.61601
21, 10, 1, 5, 2.5, 1, 0, 0, -2.46717
21, 10, 1, 6, 3, 1, 0, 0, -3.85242
21, 10, 1, 7, 3.5, 1, 0, 0, -6.02126
21, 10, 1, 8, 4, 1, 0, 0, -9.25643
21, 10, 1, 9, 4.5, 1, 0, 0, -13.8269
21, 10, 1, 10, 5, 1, 0, 0, -19.9077
21, 10, 1, 11, 5.5, 1, 0, 0, -27.4947
21, 10, 1, 12, 6, 1, 0, 0, -36.1268
21, 10, 1, 13, 6.5, 1, 0, 0, -45.2768
21, 10, 1, 14, 7, 1, 0, 0, -54.4426
21, 10, 1, 15, 7.5, 1, 0, 0, -63.1685
21, 10, 1, 16, 8, 1, 0, 0, -71.1418
21, 10, 1, 17, 8.5, 1, 0, 0, -78.1469
21, 10, 1, 18, 9, 1, 0, 0, -83.9615
21, 10, 1, 19, 9.5, 1, 0, 0, -88.0448
21, 10, 1, 0, 0, 2, 0, 0, -2.02836
21, 10, 1, 1, 0.5, 2, 0, 0, -2.31515
21, 10, 1, 2, 1, 2, 0, 0, -2.69668
21, 10, 1, 3, 1.5, 2, 0, 0, -3.23594
21, 10, 1, 4, 2, 2, 0, 0, -4.00841
21, 10, 1, 5, 2.5, 2, 0, 0, -5.13544
21, 10, 1, 6, 3, 2, 0, 0, -6.77825
21, 10, 1, 7, 3.5, 2, 0, 0, -9.14292
21, 10, 1, 8, 4, 2, 0, 0, -12.4571
21, 10, 1, 9, 4.5, 2, 0, 0, -16.9344
21, 10, 1, 10, 5, 2, 0, 0, -22.7282
21, 10, 1, 11, 5.5, 2, 0, 0, -29.8729
21, 10, 1, 12, 6, 2, 0, 0, -37.9784
21, 10, 1, 13, 6.5, 2, 0, 0, -46.6103
21, 10, 1, 14, 7, 2, 0, 0, -55.3331
21, 10, 1, 15, 7.5, 2, 0, 0, -63.7675
21, 10, 1, 16, 8, 2, 0, 0, -71.6169
21, 10, 1, 17, 8.5, 2, 0, 0, -78.6513
21, 10, 1, 18, 9, 2, 0, 0, -84.6307
21, 10, 1, 19, 9.5, 2, 0, 0, -89.0094
21, 10, 1, 0, 0, 1, 0, 1, -0.547618
21, 10, 1, 1, 0.5, 1, 0, 1, -0.66133
21, 10, 1, 2, 1, 1, 0, 1, -0.842315
21, 10, 1, 3, 1.5, 1, 0, 1, -1.13634
21, 10, 1, 4, 2, 1, 0, 1, -1.62387
21, 10, 1, 5, 2.5, 1, 0, 1, -2.44018
21, 10, 1, 6, 3, 1, 0, 1, -3.77243
21, 10, 1, 7, 3.5, 1, 0, 1, -5.86725
21, 10, 1, 8, 4, 1, 0, 1, -9.00833
21, 10, 1, 9, 4.5, 1, 0, 1, -13.4662
21, 10, 1, 10, 5, 1, 0, 1, -19.4275
21, 10, 1, 11, 5.5, 1, 0, 1, -26.8979
21, 10, 1, 12, 6, 1, 0, 1, -35.4411
21, 10, 1, 13, 6.5, 1, 0, 1, -44.5718
21, 10, 1, 14, 7, 1, 0, 1, -53.7764
21, 10, 1, 15, 7.5, 1, 0, 1, -62.5948
21, 10, 1, 16, 8, 1, 0, 1, -70.6907
21, 10, 1, 17, 8.5, 1, 0, 1, -77.8234
21, 10, 1, 18, 9, 1, 0, 1, -83.7489
21, 10, 1, 19, 9.5, 1, 0, 1, -87.9297
21, 10, 1, 0, 0, 2, 0, 1, -1.96012
21, 10, 1, 1, 0.5, 2, 0, 1, -2.27018
21, 10, 1, 2, 1, 2, 0, 1, -2.68658
21, 10, 1, 3, 1.5, 2, 0, 1, -3.26686
21, 10, 1, 4, 2, 2, 0, 1, -4.0994
21, 10, 1, 5, 2.5, 2, 0, 1, -5.3088
21, 10, 1, 6, 3, 2, 0, 1, -7.06577
21, 10, 1, 7, 3.5, 2, 0, 1, -9.57846
21, 10, 1, 8, 4, 2, 0, 1, -13.0707
21, 10, 1, 9, 4.5, 2, 0, 1, -17.7451
21, 10, 1, 10, 5, 2, 0, 1, -23.736
21, 10, 1, 11, 5.5, 2, 0, 1, -31.0326
21, 10, 1, 12, 6, 2, 0, 1, -39.2143
21, 10, 1, 13, 6.5, 2, 0, 1, -47.8461
21, 10, 1, 14, 7, 2, 0, 1, -56.5053
21, 10, 1, 15, 7.5, 2, 0, 1, -64.8293
21, 10, 1, 16, 8, 2, 0, 1, -72.5408
21, 10, 1, 17, 8.5, 2, 0, 1, -79.4311
21, 10, 1, 18, 9, 2, 0, 1, -85.2686
21, 10, 1, 19, 9.5, 2, 0, 1, -89.4944
21, 10, 1, 0, 0, 1, 1, 0, -0.602565
21, 10, 1, 1, 0.5, 1, 1, 0, -0.677163
21, 10, 1, 2, 1, 1, 1, 0, -0.795325
21, 10, 1, 3, 1.5, 1, 1, 0, -0.992682
21, 10, 1, 4, 2, 1, 1, 0, -1.33687
21, 10, 1, 5, 2.5, 1, 1, 0, -1.95165
21, 10, 1, 6, 3, 1, 1, 0, -3.01955
21, 10, 1, 7, 3.5, 1, 1, 0, -4.79728
21, 10, 1, 8, 4, 1, 1, 0, -7.59603
21, 10, 1, 9, 4.5, 1, 1, 0, -11.7284
21, 10, 1, 10, 5, 1, 1, 0, -17.4227
21, 10, 1, 11, 5.5, 1, 1, 0, -24.717
21, 10, 1, 12, 6, 1, 1, 0, -33.2311
21, 10, 1, 13, 6.5, 1, 1, 0, -42.4931
21, 10, 1, 14, 7, 1, 1, 0, -51.9567
21, 10, 1, 15, 7.5, 1, 1, 0, -61.1164
21, 10, 1, 16, 8, 1, 1, 0, -69.5811
21, 10, 1, 17, 8.5, 1, 1, 0, -77.0592
21, 10, 1, 18, 9, 1, 1, 0, -83.2521
21, 10, 1, 19, 9.5, 1, 1, 0, -87.682
21, 10, 1, 0, 0, 2, 1, 0, -0.756772
21, 10, 1, 1, 0.5, 2, 1, 0, -0.840835
21, 10, 1, 2, 1, 2, 1, 0, -0.98684
21, 10, 1, 3, 1.5, 2, 1, 0, -1.24584
21, 10, 1, 4, 2, 2, 1, 0, -1.70461
21, 10, 1, 5, 2.5, 2, 1, 0, -2.48432
21, 10, 1, 6, 3, 2, 1, 0, -3.77286
21, 10, 1, 7, 3.5, 2, 1, 0, -5.7991
21, 10, 1, 8, 4, 2, 1, 0, -8.82594
21, 10, 1, 9, 4.5, 2, 1, 0, -13.1001
21, 10, 1, 10, 5, 2, 1, 0, -18.793
21, 10, 1, 11, 5.5, 2, 1, 0, -25.9595
21, 10, 1, 12, 6, 2, 1, 0, -34.2319
21, 10, 1, 13, 6.5, 2, 1, 0, -43.1558
21, 10, 1, 14, 7, 2, 1, 0, -52.2604
21, 10, 1, 15, 7.5, 2, 1, 0, -61.1101
21, 10, 1, 16, 8, 2, 1, 0, -69.3481
21, 10, 1, 17, 8.5, 2, 1, 0, -76.7004
21, 10, 1, 18, 9, 2, 1, 0, -82.9048
21, 10, 1, 19, 9.5, 2, 1, 0, -87.4411
21, 10, 1, 0, 0, 1, 1, 1, -0.657848
21, 10, 1, 1, 0.5, 1, 1, 1, -0.716394
21, 10, 1, 2, 1, 1, 1, 1, -0.817519
21, 10, 1, 3, 1.5, 1, 1, 1, -0.998658
21, 10, 1, 4, 2, 1, 1, 1, -1.33217
21, 10, 1, 5, 2.5, 1, 1, 1, -1.9416
21, 10, 1, 6, 3, 1, 1, 1, -3.00824
21, 10, 1, 7, 3.5, 1, 1, 1, -4.7822
21, 10, 1, 8, 4, 1, 1, 1, -7.56022
21, 10, 1, 9, 4.5, 1, 1, 1, -11.634
21, 10, 1, 10, 5, 1, 1, 1, -17.223
21, 10, 1, 11, 5.5, 1, 1, 1, -24.3555
21, 10, 1, 12, 6, 1, 1, 1, -32.6847
21, 10, 1, 13, 6.5, 1, 1, 1, -41.7931
21, 10, 1, 14, 7, 1, 1, 1, -51.1595
21, 10, 1, 15, 7.5, 1, 1, 1, -60.305
21, 10, 1, 16, 8, 1, 1, 1, -68.8352
21, 10, 1, 17, 8.5, 1, 1, 1, -76.4351
21, 10, 1, 18, 9, 1, 1, 1, -82.7452
21, 10, 1, 19, 9.5, 1, 1, 1, -87.3461
21, 10, 1, 0, 0, 2, 1, 1, -0.861897
21, 10, 1, 1, 0.5, 2, 1, 1, -1.00014
21, 10, 1, 2, 1, 2, 1, 1, -1.22748
21, 10, 1, 3, 1.5, 2, 1, 1, -1.60769
21, 10, 1, 4, 2, 2, 1, 1, -2.22858
21, 10, 1, 5, 2.5, 2, 1, 1, -3.23037
21, 10, 1, 6, 3, 2, 1, 1, -4.79886
21, 10, 1, 7, 3.5, 2, 1, 1, -7.16027
21, 10, 1, 8, 4, 2, 1, 1, -10.5519
21, 10, 1, 9, 4.5, 2, 1, 1, -15.1856
21, 10, 1, 10, 5, 2, 1, 1, -21.1917
21, 10, 1, 11, 5.5, 2, 1, 1, -28.5607
21, 10, 1, 12, 6, 2, 1, 1, -36.8822
21, 10, 1, 13, 6.5, 2, 1, 1, -45.7057
21, 10, 1, 14, 7, 2, 1, 1, -54.5914
21, 10, 1, 15, 7.5, 2, 1, 1, -63.1506
21, 10, 1, 16, 8, 2, 1, 1, -71.0761
21, 10, 1, 17, 8.5, 2, 1, 1, -78.1317
21, 10, 1, 18, 9, 2, 1, 1, -84.0738
21, 10, 1, 19, 9.5, 2, 1, 1, -88.3748
21, 10, 2, 0, 0, 0, 0, 0, -0.621206
21, 10, 2, 0, 0, 1, 0, 0, -0.375996
21, 10, 2, 1, 0.5, 1, 0, 0, -0.435572
21, 10, 2, 2, 1, 1, 0, 0, -0.51489
21, 10, 2, 3, 1.5, 1, 0, 0, -0.636917
21, 10, 2, 4, 2, 1, 0, 0, -0.827092
21, 10, 2, 5, 2.5, 1, 0, 0, -1.13111
21, 10, 2, 6, 3, 1, 0, 0, -1.62912
21, 10, 2, 7, 3.5, 1, 0, 0, -2.427
21, 10, 2, 8, 4, 1, 0, 0, -3.66733
21, 10, 2, 9, 4.5, 1, 0, 0, -5.51647
21, 10, 2, 10, 5, 1, 0, 0, -8.14057
21, 10, 2, 11, 5.5, 1, 0, 0, -11.6791
21, 10, 2, 12, 6, 1, 0, 0, -16.0174
21, 10, 2, 13, 6.5, 1, 0, 0, -20.9711
21, 10, 2, 14, 7, 1, 0, 0, -26.2943
21, 10, 2, 15, 7.5, 1, 0, 0, -31.7258
21, 10, 2, 16, 8, 1, 0, 0, -37.0278
21, 10, 2, 17, 8.5, 1, 0, 0, -41.99
21, 10, 2, 18, 9, 1, 0, 0, -46.3684
21, 10, 2, 19, 9.5, 1, 0, 0, -49.6192
21, 10, 2, 0, 0, 2, 0, 0, -1.87078
21, 10, 2, 1, 0.5, 2, 0, 0, -2.04625
21, 10, 2, 2, 1, 2, 0, 0, -2.26414
21, 10, 2, 3, 1.5, 2, 0, 0, -2.54027
21, 10, 2, 4, 2, 2, 0, 0, -2.89395
21, 10, 2, 5, 2.5, 2, 0, 0, -3.36925
21, 10, 2, 6, 3, 2, 0, 0, -4.01708
21, 10, 2, 7, 3.5, 2, 0, 0, -4.91853
21, 10, 2, 8, 4, 2, 0, 0, -6.17295
21, 10, 2, 9, 4.5, 2, 0, 0, -7.90456
21, 10, 2, 10, 5, 2, 0, 0, -10.2567
21, 10, 2, 11, 5.5, 2, 0, 0, -13.3816
21, 10, 2, 12, 6, 2, 0, 0, -17.2264
21, 10, 2, 13, 6.5, 2, 0, 0, -21.6738
21, 10, 2, 14, 7, 2, 0, 0, -26.5516
21, 10, 2, 15, 7.5, 2, 0, 0, -31.6586
21, 10, 2, 16, 8, 2, 0, 0, -36.7873
21, 10, 2, 17, 8.5, 2, 0, 0, -41.7285
21, 10, 2, 18, 9, 2, 0, 0, -46.2269
21, 10, 2, 19, 9.5, 2, 0, 0, -49.7426
21, 10, 2, 0, 0, 1, 0, 1, -0.436418
21, 10, 2, 1, 0.5, 1, 0, 1, -0.495165
21, 10, 2, 2, 1, 1, 0, 1, -0.572628
21, 10, 2, 3, 1.5, 1, 0, 1, -0.690618
21, 10, 2, 4, 2, 1, 0, 1, -0.874753
21, 10, 2, 5, 2.5, 1, 0, 1, -1.17142
21, 10, 2, 6, 3, 1, 0, 1, -1.65842
21, 10, 2, 7, 3.5, 1, 0, 1, -2.43929
21, 10, 2, 8, 4, 1, 0, 1, -3.65428
21, 10, 2, 9, 4.5, 1, 0, 1, -5.46439
21, 10, 2, 10, 5, 1, 0, 1, -8.03593
21, 10, 2, 11, 5.5, 1, 0, 1, -11.5049
21, 10, 2, 12, 6, 1, 0, 1, -15.772
21, 10, 2, 13, 6.5, 1, 0, 1, -20.6752
21, 10, 2, 14, 7, 1, 0, 1, -25.9757
21, 10, 2, 15, 7.5, 1, 0, 1, -31.4171
21, 10, 2, 16, 8, 1, 0, 1, -36.757
21, 10, 2, 17, 8.5, 1, 0, 1, -41.7729
21, 10, 2, 18, 9, 1, 0, 1, -46.2174
21, 10, 2, 19, 9.5, 1, 0, 1, -49.5246
21, 10, 2, 0, 0, 2, 0, 1, -1.77992
21, 10, 2, 1, 0.5, 2, 0, 1, -1.97432
21, 10, 2, 2, 1, 2, 0, 1, -2.21166
21, 10, 2, 3, 1.5, 2, 0, 1, -2.50986
21, 10, 2, 4, 2, 2, 0, 1, -2.89286
21, 10, 2, 5, 2.5, 2, 0, 1, -3.40239
21, 10, 2, 6, 3, 2, 0, 1, -4.09811
21, 10, 2, 7, 3.5, 2, 0, 1, -5.05866
21, 10, 2, 8, 4, 2, 0, 1, -6.39184
21, 10, 2, 9, 4.5, 2, 0, 1, -8.21958
21, 10, 2, 10, 5, 2, 0, 1, -10.6832
21, 10, 2, 11, 5.5, 2, 0, 1, -13.9202
21, 10, 2, 12, 6, 2, 0, 1, -17.8568
21, 10, 2, 13, 6.5, 2, 0, 1, -22.3658
21, 10, 2, 14, 7, 2, 0, 1, -27.2699
21, 10, 2, 15, 7.5, 2, 0, 1, -32.3685
21, 10, 2, 16, 8, 2, 0, 1, -37.4604
21, 10, 2, 17, 8.5, 2, 0, 1, -42.3442
21, 10, 2, 18, 9, 2, 0, 1, -46.7668
21, 10, 2, 19, 9.5, 2, 0, 1, -50.1796
21, 10, 2, 0, 0, 1, 1, 0, -0.518433
21, 10, 2, 1, 0.5, 1, 1, 0, -0.557139
21, 10, 2, 2, 1, 1, 1, 0, -0.605696
21, 10, 2, 3, 1.5, 1, 1, 0, -0.680874
21, 10, 2, 4, 2, 1, 1, 0, -0.802557
21, 10, 2, 5, 2.5, 1, 1, 0, -1.011
21, 10, 2, 6, 3, 1, 1, 0, -1.37852
21, 10, 2, 7, 3.5, 1, 1, 0, -2.00749
21, 10, 2, 8, 4, 1, 1, 0, -3.04543
21, 10, 2, 9, 4.5, 1, 1, 0, -4.6707
21, 10, 2, 10, 5, 1, 1, 0, -7.07202
21, 10, 2, 11, 5.5, 1, 1, 0, -10.405
21, 10, 2, 12, 6, 1, 1, 0, -14.6102
21, 10, 2, 13, 6.5, 1, 1, 0, -19.5408
21, 10, 2, 14, 7, 1, 1, 0, -24.9528
21, 10, 2, 15, 7.5, 1, 1, 0, -30.5679
21, 10, 2, 16, 8, 1, 1, 0, -36.1102
21, 10, 2, 17, 8.5, 1, 1, 0, -41.3236
21, 10, 2, 18, 9, 1, 1, 0, -45.9595
21, 10, 2, 19, 9.5, 1, 1, 0, -49.3977
21, 10, 2, 0, 0, 2, 1, 0, -0.672588
21, 10, 2, 1, 0.5, 2, 1, 0, -0.71663
21, 10, 2, 2, 1, 2, 1, 0, -0.787569
21, 10, 2, 3, 1.5, 2, 1, 0, -0.900512
21, 10, 2, 4, 2, 2, 1, 0, -1.07361
21, 10, 2, 5, 2.5, 2, 1, 0, -1.34898
21, 10, 2, 6, 3, 2, 1, 0, -1.78656
21, 10, 2, 7, 3.5, 2, 1, 0, -2.47485
21, 10, 2, 8, 4, 2, 1, 0, -3.5244
21, 10, 2, 9, 4.5, 2, 1, 0, -5.09058
21, 10, 2, 10, 5, 2, 1, 0, -7.3248
21, 10, 2, 11, 5.5, 2, 1, 0, -10.3971
21, 10, 2, 12, 6, 2, 1, 0, -14.2817
21, 10, 2, 13, 6.5, 2, 1, 0, -18.8691
21, 10, 2, 14, 7, 2, 1, 0, -23.9782
21, 10, 2, 15, 7.5, 2, 1, 0, -29.3743
21, 10, 2, 16, 8, 2, 1, 0, -34.807
21, 10, 2, 17, 8.5, 2, 1, 0, -40.0299
21, 10, 2, 18, 9, 2, 1, 0, -44.7576
21, 10, 2, 19, 9.5, 2, 1, 0, -48.4562
21, 10, 2, 0, 0, 1, 1, 1, -0.578854
21, 10, 2, 1, 0.5, 1, 1, 1, -0.607262
21, 10, 2, 2, 1, 1, 1, 1, -0.64695
21, 10, 2, 3, 1.5, 1, 1, 1, -0.715407
21, 10, 2, 4, 2, 1, 1, 1, -0.83354
21, 10, 2, 5, 2.5, 1, 1, 1, -1.04473
21, 10, 2, 6, 3, 1, 1, 1, -1.41871
21, 10, 2, 7, 3.5, 1, 1, 1, -2.05567
21, 10, 2, 8, 4, 1, 1, 1, -3.09492
21, 10, 2, 9, 4.5, 1, 1, 1, -4.70102
21, 10, 2, 10, 5, 1, 1, 1, -7.05479
21, 10, 2, 11, 5.5, 1, 1, 1, -10.2963
21, 10, 2, 12, 6, 1, 1, 1, -14.3843
21, 10, 2, 13, 6.5, 1, 1, 1, -19.1938
21, 10, 2, 14, 7, 1, 1, 1, -24.5087
21, 10, 2, 15, 7.5, 1, 1, 1, -30.0746
21, 10, 2, 16, 8, 1, 1, 1, -35.6221
21, 10, 2, 17, 8.5, 1, 1, 1, -40.8722
21, 10, 2, 18, 9, 1, 1, 1, -45.6098
21, 10, 2, 19, 9.5, 1, 1, 1, -49.1295
21, 10, 2, 0, 0, 2, 1, 1, -0.749868
21, 10, 2, 1, 0.5, 2, 1, 1, -0.82838
21, 10, 2, 2, 1, 2, 1, 1, -0.946549
21, 10, 2, 3, 1.5, 2, 1, 1, -1.11539
21, 10, 2, 4, 2, 2, 1, 1, -1.3664
21, 10, 2, 5, 2.5, 2, 1, 1, -1.74465
21, 10, 2, 6, 3, 2, 1, 1, -2.31773
21, 10, 2, 7, 3.5, 2, 1, 1, -3.17233
