NAICS, region, gravity, DAVgrid, DAV, orderedvio, laginv, violation, value
21, 1, 5, 18, 9, 2, 1, 0, -51.9438
21, 1, 5, 19, 9.5, 2, 1, 0, -57.1429
21, 1, 5, 0, 0, 2, 1, 1, -1.25101
21, 1, 5, 1, 0.5, 2, 1, 1, -1.60366
21, 1, 5, 2, 1, 2, 1, 1, -2.09995
21, 1, 5, 3, 1.5, 2, 1, 1, -2.79439
21, 1, 5, 4, 2, 2, 1, 1, -3.76227
21, 1, 5, 5, 2.5, 2, 1, 1, -5.08914
21, 1, 5, 6, 3, 2, 1, 1, -6.86804
21, 1, 5, 7, 3.5, 2, 1, 1, -9.19289
21, 1, 5, 8, 4, 2, 1, 1, -12.1485
21, 1, 5, 9, 4.5, 2, 1, 1, -15.8009
21, 1, 5, 10, 5, 2, 1, 1, -20.1883
21, 1, 5, 11, 5.5, 2, 1, 1, -25.2217
21, 1, 5, 12, 6, 2, 1, 1, -30.6467
21, 1, 5, 13, 6.5, 2, 1, 1, -36.299
21, 1, 5, 14, 7, 2, 1, 1, -42.022
21, 1, 5, 15, 7.5, 2, 1, 1, -47.6723
21, 1, 5, 16, 8, 2, 1, 1, -53.1129
21, 1, 5, 17, 8.5, 2, 1, 1, -58.1882
21, 1, 5, 18, 9, 2, 1, 1, -62.6486
21, 1, 5, 19, 9.5, 2, 1, 1, -65.855
21, 2, 1, 0, 0, 0, 0, 0, -0.270547
21, 2, 1, 0, 0, 1, 0, 0, 0.279785
21, 2, 1, 1, 0.5, 1, 0, 0, 0.219698
21, 2, 1, 2, 1, 1, 0, 0, 0.138476
21, 2, 1, 3, 1.5, 1, 0, 0, 0.0327397
21, 2, 1, 4, 2, 1, 0, 0, -0.112803
21, 2, 1, 5, 2.5, 1, 0, 0, -0.329039
21, 2, 1, 6, 3, 1, 0, 0, -0.665267
21, 2, 1, 7, 3.5, 1, 0, 0, -1.19641
21, 2, 1, 8, 4, 1, 0, 0, -2.03065
21, 2, 1, 9, 4.5, 1, 0, 0, -3.31215
21, 2, 1, 10, 5, 1, 0, 0, -5.21942
21, 2, 1, 11, 5.5, 1, 0, 0, -8.10224
21, 2, 1, 12, 6, 1, 0, 0, -12.1097
21, 2, 1, 13, 6.5, 1, 0, 0, -17.2239
21, 2, 1, 14, 7, 1, 0, 0, -23.3706
21, 2, 1, 15, 7.5, 1, 0, 0, -30.4001
21, 2, 1, 16, 8, 1, 0, 0, -38.0799
21, 2, 1, 17, 8.5, 1, 0, 0, -46.0923
21, 2, 1, 18, 9, 1, 0, 0, -54.0512
21, 2, 1, 19, 9.5, 1, 0, 0, -61.5396
21, 2, 1, 0, 0, 1, 0, 1, 0.119841
21, 2, 1, 1, 0.5, 1, 0, 1, 0.0078579
21, 2, 1, 2, 1, 1, 0, 1, -0.148867
21, 2, 1, 3, 1.5, 1, 0, 1, -0.38666
21, 2, 1, 4, 2, 1, 0, 1, -0.761315
21, 2, 1, 5, 2.5, 1, 0, 1, -1.35837
21, 2, 1, 6, 3, 1, 0, 1, -2.29823
21, 2, 1, 7, 3.5, 1, 0, 1, -3.73686
21, 2, 1, 8, 4, 1, 0, 1, -5.86176
21, 2, 1, 9, 4.5, 1, 0, 1, -8.88381
21, 2, 1, 10, 5, 1, 0, 1, -13.027
21, 2, 1, 11, 5.5, 1, 0, 1, -18.4183
21, 2, 1, 12, 6, 1, 0, 1, -24.8201
21, 2, 1, 13, 6.5, 1, 0, 1, -32.0524
21, 2, 1, 14, 7, 1, 0, 1, -39.8546
21, 2, 1, 15, 7.5, 1, 0, 1, -47.8837
21, 2, 1, 16, 8, 1, 0, 1, -55.7423
21, 2, 1, 17, 8.5, 1, 0, 1, -63.0086
21, 2, 1, 18, 9, 1, 0, 1, -69.2115
21, 2, 1, 19, 9.5, 1, 0, 1, -73.4998
21, 2, 1, 0, 0, 2, 0, 0, -1.63643
21, 2, 1, 1, 0.5, 2, 0, 0, -1.83938
21, 2, 1, 2, 1, 2, 0, 0, -2.08489
21, 2, 1, 3, 1.5, 2, 0, 0, -2.39113
21, 2, 1, 4, 2, 2, 0, 0, -2.78023
21, 2, 1, 5, 2.5, 2, 0, 0, -3.28627
21, 2, 1, 6, 3, 2, 0, 0, -3.95929
21, 2, 1, 7, 3.5, 2, 0, 0, -4.86897
21, 2, 1, 8, 4, 2, 0, 0, -6.10892
21, 2, 1, 9, 4.5, 2, 0, 0, -7.8007
21, 2, 1, 10, 5, 2, 0, 0, -10.0933
21, 2, 1, 11, 5.5, 2, 0, 0, -13.2797
21, 2, 1, 12, 6, 2, 0, 0, -17.473
21, 2, 1, 13, 6.5, 2, 0, 0, -22.6425
21, 2, 1, 14, 7, 2, 0, 0, -28.6878
21, 2, 1, 15, 7.5, 2, 0, 0, -35.4444
21, 2, 1, 16, 8, 2, 0, 0, -42.6911
21, 2, 1, 17, 8.5, 2, 0, 0, -50.1632
21, 2, 1, 18, 9, 2, 0, 0, -57.5691
21, 2, 1, 19, 9.5, 2, 0, 0, -64.6031
21, 2, 1, 0, 0, 2, 0, 1, -2.13999
21, 2, 1, 1, 0.5, 2, 0, 1, -2.46198
21, 2, 1, 2, 1, 2, 0, 1, -2.87352
21, 2, 1, 3, 1.5, 2, 0, 1, -3.4131
21, 2, 1, 4, 2, 2, 0, 1, -4.13669
21, 2, 1, 5, 2.5, 2, 0, 1, -5.12115
21, 2, 1, 6, 3, 2, 0, 1, -6.46919
21, 2, 1, 7, 3.5, 2, 0, 1, -8.31124
21, 2, 1, 8, 4, 2, 0, 1, -10.8021
21, 2, 1, 9, 4.5, 2, 0, 1, -14.1134
21, 2, 1, 10, 5, 2, 0, 1, -18.4326
21, 2, 1, 11, 5.5, 2, 0, 1, -23.8453
21, 2, 1, 12, 6, 2, 0, 1, -30.1014
21, 2, 1, 13, 6.5, 2, 0, 1, -37.0156
21, 2, 1, 14, 7, 2, 0, 1, -44.3495
21, 2, 1, 15, 7.5, 2, 0, 1, -51.8277
21, 2, 1, 16, 8, 2, 0, 1, -59.1537
21, 2, 1, 17, 8.5, 2, 0, 1, -66.0124
21, 2, 1, 18, 9, 2, 0, 1, -72.0047
21, 2, 1, 19, 9.5, 2, 0, 1, -76.2754
21, 2, 1, 0, 0, 1, 1, 0, 0.218079
21, 2, 1, 1, 0.5, 1, 1, 0, 0.156542
21, 2, 1, 2, 1, 1, 1, 0, 0.0764465
21, 2, 1, 3, 1.5, 1, 1, 0, -0.0264662
21, 2, 1, 4, 2, 1, 1, 0, -0.167792
21, 2, 1, 5, 2.5, 1, 1, 0, -0.377573
21, 2, 1, 6, 3, 1, 1, 0, -0.704598
21, 2, 1, 7, 3.5, 1, 1, 0, -1.22318
21, 2, 1, 8, 4, 1, 1, 0, -2.03974
21, 2, 1, 9, 4.5, 1, 1, 0, -3.29582
21, 2, 1, 10, 5, 1, 1, 0, -5.1663
21, 2, 1, 11, 5.5, 1, 1, 0, -7.99763
21, 2, 1, 12, 6, 1, 1, 0, -11.921
21, 2, 1, 13, 6.5, 1, 1, 0, -16.9294
21, 2, 1, 14, 7, 1, 1, 0, -22.9613
21, 2, 1, 15, 7.5, 1, 1, 0, -29.8886
21, 2, 1, 16, 8, 1, 1, 0, -37.5053
21, 2, 1, 17, 8.5, 1, 1, 0, -45.5173
21, 2, 1, 18, 9, 1, 1, 0, -53.5504
21, 2, 1, 19, 9.5, 1, 1, 0, -61.1761
21, 2, 1, 0, 0, 1, 1, 1, 0.0581377
21, 2, 1, 1, 0.5, 1, 1, 1, -0.050628
21, 2, 1, 2, 1, 1, 1, 1, -0.202802
21, 2, 1, 3, 1.5, 1, 1, 1, -0.433446
21, 2, 1, 4, 2, 1, 1, 1, -0.79822
21, 2, 1, 5, 2.5, 1, 1, 1, -1.38161
21, 2, 1, 6, 3, 1, 1, 1, -2.30202
21, 2, 1, 7, 3.5, 1, 1, 1, -3.71254
21, 2, 1, 8, 4, 1, 1, 1, -5.79762
21, 2, 1, 9, 4.5, 1, 1, 1, -8.76388
21, 2, 1, 10, 5, 1, 1, 1, -12.8174
21, 2, 1, 11, 5.5, 1, 1, 1, -18.0978
21, 2, 1, 12, 6, 1, 1, 1, -24.3842
21, 2, 1, 13, 6.5, 1, 1, 1, -31.5209
21, 2, 1, 14, 7, 1, 1, 1, -39.2738
21, 2, 1, 15, 7.5, 1, 1, 1, -47.3209
21, 2, 1, 16, 8, 1, 1, 1, -55.2715
21, 2, 1, 17, 8.5, 1, 1, 1, -62.6814
21, 2, 1, 18, 9, 1, 1, 1, -69.0489
21, 2, 1, 19, 9.5, 1, 1, 1, -73.4924
21, 2, 1, 0, 0, 2, 1, 0, -1.6527
21, 2, 1, 1, 0.5, 2, 1, 0, -1.88683
21, 2, 1, 2, 1, 2, 1, 0, -2.17343
21, 2, 1, 3, 1.5, 2, 1, 0, -2.53178
21, 2, 1, 4, 2, 2, 1, 0, -2.99035
21, 2, 1, 5, 2.5, 2, 1, 0, -3.58837
21, 2, 1, 6, 3, 2, 1, 0, -4.38134
21, 2, 1, 7, 3.5, 2, 1, 0, -5.4449
21, 2, 1, 8, 4, 2, 1, 0, -6.87642
21, 2, 1, 9, 4.5, 2, 1, 0, -8.79572
21, 2, 1, 10, 5, 2, 1, 0, -11.3432
21, 2, 1, 11, 5.5, 2, 1, 0, -14.7975
21, 2, 1, 12, 6, 2, 1, 0, -19.2346
21, 2, 1, 13, 6.5, 2, 1, 0, -24.58
21, 2, 1, 14, 7, 2, 1, 0, -30.7091
21, 2, 1, 15, 7.5, 2, 1, 0, -37.4473
21, 2, 1, 16, 8, 2, 1, 0, -44.5796
21, 2, 1, 17, 8.5, 2, 1, 0, -51.8631
21, 2, 1, 18, 9, 2, 1, 0, -59.0383
21, 2, 1, 19, 9.5, 2, 1, 0, -65.8328
21, 2, 1, 0, 0, 2, 1, 1, -2.23833
21, 2, 1, 1, 0.5, 2, 1, 1, -2.61533
21, 2, 1, 2, 1, 2, 1, 1, -3.10116
21, 2, 1, 3, 1.5, 2, 1, 1, -3.73871
21, 2, 1, 4, 2, 2, 1, 1, -4.58981
21, 2, 1, 5, 2.5, 2, 1, 1, -5.73715
21, 2, 1, 6, 3, 2, 1, 1, -7.28563
21, 2, 1, 7, 3.5, 2, 1, 1, -9.36195
21, 2, 1, 8, 4, 2, 1, 1, -12.1109
21, 2, 1, 9, 4.5, 2, 1, 1, -15.688
21, 2, 1, 10, 5, 2, 1, 1, -20.248
21, 2, 1, 11, 5.5, 2, 1, 1, -25.8177
21, 2, 1, 12, 6, 2, 1, 1, -32.1332
21, 2, 1, 13, 6.5, 2, 1, 1, -39.0031
21, 2, 1, 14, 7, 2, 1, 1, -46.2008
21, 2, 1, 15, 7.5, 2, 1, 1, -53.4765
21, 2, 1, 16, 8, 2, 1, 1, -60.5678
21, 2, 1, 17, 8.5, 2, 1, 1, -67.1902
21, 2, 1, 18, 9, 2, 1, 1, -72.958
21, 2, 1, 19, 9.5, 2, 1, 1, -77.0318
21, 2, 4, 0, 0, 0, 0, 0, -0.26464
21, 2, 4, 0, 0, 1, 0, 0, 0.339836
21, 2, 4, 1, 0.5, 1, 0, 0, 0.27415
21, 2, 4, 2, 1, 1, 0, 0, 0.185425
21, 2, 4, 3, 1.5, 1, 0, 0, 0.0639144
21, 2, 4, 4, 2, 1, 0, 0, -0.110628
21, 2, 4, 5, 2.5, 1, 0, 0, -0.376464
21, 2, 4, 6, 3, 1, 0, 0, -0.793246
21, 2, 4, 7, 3.5, 1, 0, 0, -1.44741
21, 2, 4, 8, 4, 1, 0, 0, -2.45615
21, 2, 4, 9, 4.5, 1, 0, 0, -3.96465
21, 2, 4, 10, 5, 1, 0, 0, -6.13768
21, 2, 4, 11, 5.5, 1, 0, 0, -9.27943
21, 2, 4, 12, 6, 1, 0, 0, -13.454
21, 2, 4, 13, 6.5, 1, 0, 0, -18.5788
21, 2, 4, 14, 7, 1, 0, 0, -24.5282
21, 2, 4, 15, 7.5, 1, 0, 0, -31.1176
21, 2, 4, 16, 8, 1, 0, 0, -38.1005
21, 2, 4, 17, 8.5, 1, 0, 0, -45.1818
21, 2, 4, 18, 9, 1, 0, 0, -52.0493
21, 2, 4, 19, 9.5, 1, 0, 0, -58.4052
21, 2, 4, 0, 0, 1, 0, 1, 0.16507
21, 2, 4, 1, 0.5, 1, 0, 1, 0.0350176
21, 2, 4, 2, 1, 1, 0, 1, -0.154349
21, 2, 4, 3, 1.5, 1, 0, 1, -0.447793
21, 2, 4, 4, 2, 1, 0, 1, -0.912419
21, 2, 4, 5, 2.5, 1, 0, 1, -1.64513
21, 2, 4, 6, 3, 1, 0, 1, -2.77318
21, 2, 4, 7, 3.5, 1, 0, 1, -4.44872
21, 2, 4, 8, 4, 1, 0, 1, -6.83793
21, 2, 4, 9, 4.5, 1, 0, 1, -10.1068
21, 2, 4, 10, 5, 1, 0, 1, -14.406
21, 2, 4, 11, 5.5, 1, 0, 1, -19.7675
21, 2, 4, 12, 6, 1, 0, 1, -25.916
21, 2, 4, 13, 6.5, 1, 0, 1, -32.6434
21, 2, 4, 14, 7, 1, 0, 1, -39.6841
21, 2, 4, 15, 7.5, 1, 0, 1, -46.7345
21, 2, 4, 16, 8, 1, 0, 1, -53.4861
21, 2, 4, 17, 8.5, 1, 0, 1, -59.6435
21, 2, 4, 18, 9, 1, 0, 1, -64.8698
21, 2, 4, 19, 9.5, 1, 0, 1, -68.4735
21, 2, 4, 0, 0, 2, 0, 0, -1.49753
21, 2, 4, 1, 0.5, 2, 0, 0, -1.68083
21, 2, 4, 2, 1, 2, 0, 0, -1.90546
21, 2, 4, 3, 1.5, 2, 0, 0, -2.191
21, 2, 4, 4, 2, 2, 0, 0, -2.55797
21, 2, 4, 5, 2.5, 2, 0, 0, -3.0443
21, 2, 4, 6, 3, 2, 0, 0, -3.70228
21, 2, 4, 7, 3.5, 2, 0, 0, -4.60213
21, 2, 4, 8, 4, 2, 0, 0, -5.83889
21, 2, 4, 9, 4.5, 2, 0, 0, -7.52866
21, 2, 4, 10, 5, 2, 0, 0, -9.80673
21, 2, 4, 11, 5.5, 2, 0, 0, -12.9322
21, 2, 4, 12, 6, 2, 0, 0, -16.9786
21, 2, 4, 13, 6.5, 2, 0, 0, -21.8826
21, 2, 4, 14, 7, 2, 0, 0, -27.519
21, 2, 4, 15, 7.5, 2, 0, 0, -33.714
21, 2, 4, 16, 8, 2, 0, 0, -40.2581
21, 2, 4, 17, 8.5, 2, 0, 0, -46.9242
21, 2, 4, 18, 9, 2, 0, 0, -53.4834
21, 2, 4, 19, 9.5, 2, 0, 0, -59.7104
21, 2, 4, 0, 0, 2, 0, 1, -1.956
21, 2, 4, 1, 0.5, 2, 0, 1, -2.25744
21, 2, 4, 2, 1, 2, 0, 1, -2.64629
21, 2, 4, 3, 1.5, 2, 0, 1, -3.16747
21, 2, 4, 4, 2, 2, 0, 1, -3.8769
21, 2, 4, 5, 2.5, 2, 0, 1, -4.85328
21, 2, 4, 6, 3, 2, 0, 1, -6.19867
21, 2, 4, 7, 3.5, 2, 0, 1, -8.03541
21, 2, 4, 8, 4, 2, 0, 1, -10.5015
21, 2, 4, 9, 4.5, 2, 0, 1, -13.7417
21, 2, 4, 10, 5, 2, 0, 1, -17.9034
21, 2, 4, 11, 5.5, 2, 0, 1, -23.0194
21, 2, 4, 12, 6, 2, 0, 1, -28.829
21, 2, 4, 13, 6.5, 2, 0, 1, -35.1431
21, 2, 4, 14, 7, 2, 0, 1, -41.743
21, 2, 4, 15, 7.5, 2, 0, 1, -48.399
21, 2, 4, 16, 8, 2, 0, 1, -54.8843
21, 2, 4, 17, 8.5, 2, 0, 1, -60.9661
21, 2, 4, 18, 9, 2, 0, 1, -66.3246
21, 2, 4, 19, 9.5, 2, 0, 1, -70.1895
21, 2, 4, 0, 0, 1, 1, 0, 0.278278
21, 2, 4, 1, 0.5, 1, 1, 0, 0.210854
21, 2, 4, 2, 1, 1, 1, 0, 0.122595
21, 2, 4, 3, 1.5, 1, 1, 0, 0.00365387
21, 2, 4, 4, 2, 1, 1, 0, -0.166332
21, 2, 4, 5, 2.5, 1, 1, 0, -0.424749
21, 2, 4, 6, 3, 1, 1, 0, -0.830027
21, 2, 4, 7, 3.5, 1, 1, 0, -1.46685
21, 2, 4, 8, 4, 1, 1, 0, -2.44953
21, 2, 4, 9, 4.5, 1, 1, 0, -3.91939
21, 2, 4, 10, 5, 1, 1, 0, -6.03662
21, 2, 4, 11, 5.5, 1, 1, 0, -9.10235
21, 2, 4, 12, 6, 1, 1, 0, -13.1694
21, 2, 4, 13, 6.5, 1, 1, 0, -18.1717
21, 2, 4, 14, 7, 1, 1, 0, -24.0024
21, 2, 4, 15, 7.5, 1, 1, 0, -30.4994
21, 2, 4, 16, 8, 1, 1, 0, -37.4411
21, 2, 4, 17, 8.5, 1, 1, 0, -44.5497
21, 2, 4, 18, 9, 1, 1, 0, -51.513
21, 2, 4, 19, 9.5, 1, 1, 0, -58.015
21, 2, 4, 0, 0, 1, 1, 1, 0.102409
21, 2, 4, 1, 0.5, 1, 1, 1, -0.0245487
21, 2, 4, 2, 1, 1, 1, 1, -0.208868
21, 2, 4, 3, 1.5, 1, 1, 1, -0.49404
21, 2, 4, 4, 2, 1, 1, 1, -0.945975
21, 2, 4, 5, 2.5, 1, 1, 1, -1.65944
21, 2, 4, 6, 3, 1, 1, 1, -2.75854
21, 2, 4, 7, 3.5, 1, 1, 1, -4.39135
21, 2, 4, 8, 4, 1, 1, 1, -6.72051
21, 2, 4, 9, 4.5, 1, 1, 1, -9.90903
21, 2, 4, 10, 5, 1, 1, 1, -14.0954
21, 2, 4, 11, 5.5, 1, 1, 1, -19.3315
21, 2, 4, 12, 6, 1, 1, 1, -25.3642
21, 2, 4, 13, 6.5, 1, 1, 1, -32.009
21, 2, 4, 14, 7, 1, 1, 1, -39.0249
21, 2, 4, 15, 7.5, 1, 1, 1, -46.1202
21, 2, 4, 16, 8, 1, 1, 1, -52.9824
21, 2, 4, 17, 8.5, 1, 1, 1, -59.2897
21, 2, 4, 18, 9, 1, 1, 1, -64.6772
21, 2, 4, 19, 9.5, 1, 1, 1, -68.4256
21, 2, 4, 0, 0, 2, 1, 0, -1.50348
21, 2, 4, 1, 0.5, 2, 1, 0, -1.7146
21, 2, 4, 2, 1, 2, 1, 0, -1.9747
21, 2, 4, 3, 1.5, 2, 1, 0, -2.30421
21, 2, 4, 4, 2, 2, 1, 0, -2.7319
21, 2, 4, 5, 2.5, 2, 1, 0, -3.29776
21, 2, 4, 6, 3, 2, 1, 0, -4.0587
21, 2, 4, 7, 3.5, 2, 1, 0, -5.09026
21, 2, 4, 8, 4, 2, 1, 0, -6.48624
21, 2, 4, 9, 4.5, 2, 1, 0, -8.35987
21, 2, 4, 10, 5, 2, 1, 0, -10.8375
21, 2, 4, 11, 5.5, 2, 1, 0, -14.163
21, 2, 4, 12, 6, 2, 1, 0, -18.3802
21, 2, 4, 13, 6.5, 2, 1, 0, -23.3956
21, 2, 4, 14, 7, 2, 1, 0, -29.0729
21, 2, 4, 15, 7.5, 2, 1, 0, -35.2376
21, 2, 4, 16, 8, 2, 1, 0, -41.6914
21, 2, 4, 17, 8.5, 2, 1, 0, -48.2269
21, 2, 4, 18, 9, 2, 1, 0, -54.6379
21, 2, 4, 19, 9.5, 2, 1, 0, -60.7133
21, 2, 4, 0, 0, 2, 1, 1, -2.03367
21, 2, 4, 1, 0.5, 2, 1, 1, -2.38127
21, 2, 4, 2, 1, 2, 1, 1, -2.83573
21, 2, 4, 3, 1.5, 2, 1, 1, -3.44088
21, 2, 4, 4, 2, 2, 1, 1, -4.26022
21, 2, 4, 5, 2.5, 2, 1, 1, -5.37502
21, 2, 4, 6, 3, 2, 1, 1, -6.8859
21, 2, 4, 7, 3.5, 2, 1, 1, -8.91048
21, 2, 4, 8, 4, 2, 1, 1, -11.5765
21, 2, 4, 9, 4.5, 2, 1, 1, -15.0135
21, 2, 4, 10, 5, 2, 1, 1, -19.3421
21, 2, 4, 11, 5.5, 2, 1, 1, -24.5537
21, 2, 4, 12, 6, 2, 1, 1, -30.3861
21, 2, 4, 13, 6.5, 2, 1, 1, -36.6527
21, 2, 4, 14, 7, 2, 1, 1, -43.1492
21, 2, 4, 15, 7.5, 2, 1, 1, -49.6684
21, 2, 4, 16, 8, 2, 1, 1, -56.0043
21, 2, 4, 17, 8.5, 2, 1, 1, -61.9344
21, 2, 4, 18, 9, 2, 1, 1, -67.1379
21, 2, 4, 19, 9.5, 2, 1, 1, -70.8595
21, 2, 5, 0, 0, 0, 0, 0, -0.179398
21, 2, 5, 0, 0, 1, 0, 0, 0.398336
21, 2, 5, 1, 0.5, 1, 0, 0, 0.332569
21, 2, 5, 2, 1, 1, 0, 0, 0.242477
21, 2, 5, 3, 1.5, 1, 0, 0, 0.115084
21, 2, 5, 4, 2, 1, 0, 0, -0.074749
21, 2, 5, 5, 2.5, 1, 0, 0, -0.374767
21, 2, 5, 6, 3, 1, 0, 0, -0.860608
21, 2, 5, 7, 3.5, 1, 0, 0, -1.6433
21, 2, 5, 8, 4, 1, 0, 0, -2.87471
21, 2, 5, 9, 4.5, 1, 0, 0, -4.74441
21, 2, 5, 10, 5, 1, 0, 0, -7.46865
21, 2, 5, 11, 5.5, 1, 0, 0, -11.4423
21, 2, 5, 12, 6, 1, 0, 0, -16.7446
21, 2, 5, 13, 6.5, 1, 0, 0, -23.2745
21, 2, 5, 14, 7, 1, 0, 0, -30.862
21, 2, 5, 15, 7.5, 1, 0, 0, -39.2615
21, 2, 5, 16, 8, 1, 0, 0, -48.1228
21, 2, 5, 17, 8.5, 1, 0, 0, -57.02
21, 2, 5, 18, 9, 1, 0, 0, -65.5244
21, 2, 5, 19, 9.5, 1, 0, 0, -73.2575
21, 2, 5, 0, 0, 1, 0, 1, 0.221783
21, 2, 5, 1, 0.5, 1, 0, 1, 0.0846043
21, 2, 5, 2, 1, 1, 0, 1, -0.122772
21, 2, 5, 3, 1.5, 1, 0, 1, -0.456318
21, 2, 5, 4, 2, 1, 0, 1, -1.00151
21, 2, 5, 5, 2.5, 1, 0, 1, -1.8832
21, 2, 5, 6, 3, 1, 0, 1, -3.26686
21, 2, 5, 7, 3.5, 1, 0, 1, -5.35164
21, 2, 5, 8, 4, 1, 0, 1, -8.35507
21, 2, 5, 9, 4.5, 1, 0, 1, -12.4916
21, 2, 5, 10, 5, 1, 0, 1, -17.9529
21, 2, 5, 11, 5.5, 1, 0, 1, -24.7895
21, 2, 5, 12, 6, 1, 0, 1, -32.6322
21, 2, 5, 13, 6.5, 1, 0, 1, -41.2055
21, 2, 5, 14, 7, 1, 0, 1, -50.1227
21, 2, 5, 15, 7.5, 1, 0, 1, -58.9505
21, 2, 5, 16, 8, 1, 0, 1, -67.2775
21, 2, 5, 17, 8.5, 1, 0, 1, -74.734
21, 2, 5, 18, 9, 1, 0, 1, -80.9326
21, 2, 5, 19, 9.5, 1, 0, 1, -85.1184
21, 2, 5, 0, 0, 2, 0, 0, -1.52237
21, 2, 5, 1, 0.5, 2, 0, 0, -1.732
21, 2, 5, 2, 1, 2, 0, 0, -1.99775
21, 2, 5, 3, 1.5, 2, 0, 0, -2.33856
21, 2, 5, 4, 2, 2, 0, 0, -2.78585
21, 2, 5, 5, 2.5, 2, 0, 0, -3.38831
21, 2, 5, 6, 3, 2, 0, 0, -4.21639
21, 2, 5, 7, 3.5, 2, 0, 0, -5.36787
21, 2, 5, 8, 4, 2, 0, 0, -6.97222
21, 2, 5, 9, 4.5, 2, 0, 0, -9.18727
21, 2, 5, 10, 5, 2, 0, 0, -12.1938
21, 2, 5, 11, 5.5, 2, 0, 0, -16.325
21, 2, 5, 12, 6, 2, 0, 0, -21.6477
21, 2, 5, 13, 6.5, 2, 0, 0, -28.0534
21, 2, 5, 14, 7, 2, 0, 0, -35.3528
21, 2, 5, 15, 7.5, 2, 0, 0, -43.2918
21, 2, 5, 16, 8, 2, 0, 0, -51.572
21, 2, 5, 17, 8.5, 2, 0, 0, -59.8761
21, 2, 5, 18, 9, 2, 0, 0, -67.8949
21, 2, 5, 19, 9.5, 2, 0, 0, -75.3429
21, 2, 5, 0, 0, 2, 0, 1, -2.05756
21, 2, 5, 1, 0.5, 2, 0, 1, -2.41781
21, 2, 5, 2, 1, 2, 0, 1, -2.89409
21, 2, 5, 3, 1.5, 2, 0, 1, -3.54153
21, 2, 5, 4, 2, 2, 0, 1, -4.43824
21, 2, 5, 5, 2.5, 2, 0, 1, -5.69256
21, 2, 5, 6, 3, 2, 0, 1, -7.44347
21, 2, 5, 7, 3.5, 2, 0, 1, -9.85623
21, 2, 5, 8, 4, 2, 0, 1, -13.1122
21, 2, 5, 9, 4.5, 2, 0, 1, -17.3918
21, 2, 5, 10, 5, 2, 0, 1, -22.8636
21, 2, 5, 11, 5.5, 2, 0, 1, -29.5362
21, 2, 5, 12, 6, 2, 0, 1, -37.0441
21, 2, 5, 13, 6.5, 2, 0, 1, -45.1132
21, 2, 5, 14, 7, 2, 0, 1, -53.4341
21, 2, 5, 15, 7.5, 2, 0, 1, -61.6887
21, 2, 5, 16, 8, 2, 0, 1, -69.5758
21, 2, 5, 17, 8.5, 2, 0, 1, -76.8086
21, 2, 5, 18, 9, 2, 0, 1, -83.0283
21, 2, 5, 19, 9.5, 2, 0, 1, -87.4114
21, 2, 5, 0, 0, 1, 1, 0, 0.337532
21, 2, 5, 1, 0.5, 1, 1, 0, 0.270086
21, 2, 5, 2, 1, 1, 1, 0, 0.180382
21, 2, 5, 3, 1.5, 1, 1, 0, 0.0553148
21, 2, 5, 4, 2, 1, 1, 0, -0.130417
21, 2, 5, 5, 2.5, 1, 1, 0, -0.424054
21, 2, 5, 6, 3, 1, 1, 0, -0.900321
21, 2, 5, 7, 3.5, 1, 1, 0, -1.66868
21, 2, 5, 8, 4, 1, 1, 0, -2.87826
21, 2, 5, 9, 4.5, 1, 1, 0, -4.71467
21, 2, 5, 10, 5, 1, 1, 0, -7.39018
21, 2, 5, 11, 5.5, 1, 1, 0, -11.2897
21, 2, 5, 12, 6, 1, 1, 0, -16.4809
21, 2, 5, 13, 6.5, 1, 1, 0, -22.8702
21, 2, 5, 14, 7, 1, 1, 0, -30.3174
21, 2, 5, 15, 7.5, 1, 1, 0, -38.6067
21, 2, 5, 16, 8, 1, 1, 0, -47.4128
21, 2, 5, 17, 8.5, 1, 1, 0, -56.3294
21, 2, 5, 18, 9, 1, 1, 0, -64.9363
21, 2, 5, 19, 9.5, 1, 1, 0, -72.8452
21, 2, 5, 0, 0, 1, 1, 1, 0.159836
21, 2, 5, 1, 0.5, 1, 1, 1, 0.0254663
21, 2, 5, 2, 1, 1, 1, 1, -0.177373
21, 2, 5, 3, 1.5, 1, 1, 1, -0.503884
21, 2, 5, 4, 2, 1, 1, 1, -1.03856
21, 2, 5, 5, 2.5, 1, 1, 1, -1.90435
21, 2, 5, 6, 3, 1, 1, 1, -3.26356
21, 2, 5, 7, 3.5, 1, 1, 1, -5.3115
21, 2, 5, 8, 4, 1, 1, 1, -8.26096
21, 2, 5, 9, 4.5, 1, 1, 1, -12.318
21, 2, 5, 10, 5, 1, 1, 1, -17.6618
21, 2, 5, 11, 5.5, 1, 1, 1, -24.3511
21, 2, 5, 12, 6, 1, 1, 1, -32.0571
21, 2, 5, 13, 6.5, 1, 1, 1, -40.531
21, 2, 5, 14, 7, 1, 1, 1, -49.4103
21, 2, 5, 15, 7.5, 1, 1, 1, -58.2775
21, 2, 5, 16, 8, 1, 1, 1, -66.7278
21, 2, 5, 17, 8.5, 1, 1, 1, -74.3683
21, 2, 5, 18, 9, 1, 1, 1, -80.76
21, 2, 5, 19, 9.5, 1, 1, 1, -85.0984
21, 2, 5, 0, 0, 2, 1, 0, -1.53174
